trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42823.09554749412;91;true;600010;24219;48669;
2;42997.15958359497;91;true;600027;24043;48271;
3;43049.95273709492;91;true;600008;24736;49703;
4;43479.099305906966;91;true;600027;23877;48053;
5;43621.12216261724;91;true;600008;24251;48781;
6;43882.686766542596;91;true;600012;23624;47537;
7;42378.61223318777;92;true;600014;23944;48123;
8;42431.85048904993;92;true;600001;24123;48451;
9;42469.26722859341;92;true;600008;23503;47335;
10;42547.69251862086;92;true;600004;25001;50229;
11;42567.30724022148;92;true;600001;24087;48413;
12;42600.8149349833;92;true;600009;23904;48051;
13;42631.34659612905;92;true;600007;24457;49095;
14;42641.76318333529;92;true;600003;24465;49165;
15;42648.354549604155;92;true;600012;24378;49017;
16;42655.54384401806;92;true;600037;24327;48913;
17;42681.51539141251;92;true;600014;24840;49945;
18;42682.62135552578;92;true;600008;24638;49459;
19;42698.053652217466;92;true;600013;24292;48883;
20;42701.51235239385;92;true;600021;23880;48015;
21;42707.793563073574;92;true;600000;24374;49009;
22;42739.76738220794;92;true;600009;24968;50143;
23;42783.42250373729;92;true;600027;24094;48391;
24;42805.54772478165;92;true;600000;23919;48089;
25;42815.20458409606;92;true;600005;25124;50441;
26;42836.20494238527;92;true;600011;24221;48699;
27;42908.6413471882;92;true;600021;23595;47455;
28;42922.76585557125;92;true;600029;23159;46645;
29;42983.450901024575;92;true;600006;23883;48047;
30;43076.57776997513;92;true;600026;24277;48769;
