trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;18299.933355080968;29;true;600010;21564;43361;
2;16630.57260664201;30;true;600021;19981;40243;
3;16644.6439431931;30;true;600010;20264;40885;
4;16650.173761329675;30;true;600027;20620;41531;
5;16661.115066333325;30;true;600009;20433;41149;
6;16664.592643407665;30;true;600019;20362;40981;
7;16704.504676717384;30;true;600006;20720;41669;
8;16763.76447279242;30;true;600007;19939;40209;
9;16939.86081472163;30;true;600010;20249;40797;
10;17086.87156715503;30;true;600018;20775;41815;
11;17103.64638639752;30;true;600014;20291;40933;
12;17121.437184185455;30;true;600230;20823;41933;
13;17128.57702398052;30;true;600013;20699;41671;
14;17168.924504290208;30;true;600015;21488;43213;
15;17227.52238340867;30;true;600009;21844;43885;
16;17243.990726423497;30;true;600001;19766;39825;
17;17264.97950920855;30;true;600011;20134;40565;
18;17326.723892366426;30;true;600026;19298;38913;
19;17338.495842769586;30;true;600044;19664;39643;
20;17356.665389338905;30;true;600009;20252;40779;
21;17465.385434953707;30;true;600004;20762;41787;
22;17504.18909105148;30;true;600003;19777;39901;
23;17852.879811201252;30;true;600014;20418;41181;
24;18876.563936227954;30;true;600008;20436;41157;
25;19465.31499556614;30;true;600014;20613;41517;
26;20453.40725835264;30;true;600010;20787;41811;
27;20712.020287844094;30;true;600007;21114;42461;
28;21272.024104130494;30;true;600000;20293;40813;
29;17123.473388122457;31;true;600049;21332;42843;
30;17127.789631993142;31;true;600000;20543;41297;
