trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43763.863459040615;95;true;600028;21607;43415;
2;43852.35275567603;95;true;600012;21283;42737;
3;43863.16717829611;95;true;600007;21561;43313;
4;43867.48917846479;95;true;600009;20807;41771;
5;43867.57187219246;95;true;600015;24261;48687;
6;43895.47479934027;95;true;600021;24158;48495;
7;43920.22404788671;95;true;600009;21026;42211;
8;43943.465630983774;95;true;600003;23825;47857;
9;44105.32730236147;95;true;600015;20574;41291;
10;44108.20601266811;95;true;600011;21800;43737;
11;44112.5506267579;95;true;600008;20812;41797;
12;44252.30354280504;95;true;600004;20464;41061;
13;44281.849276874134;95;true;600003;20811;41777;
14;44294.49058706546;95;true;600008;21780;43765;
15;43229.91783471092;96;true;600012;24317;48799;
16;43237.86861417208;96;true;600000;20569;41273;
17;43269.55510126225;96;true;600006;20653;41427;
18;43311.801005271125;96;true;600012;23283;46709;
19;43311.80100527113;96;true;600004;23973;48089;
20;43312.19876838435;96;true;600016;21248;42603;
21;43312.198768384354;96;true;600013;20837;41791;
22;43312.71676901254;96;true;600008;24527;49207;
23;43312.96870491475;96;true;600002;20407;41011;
24;43313.35718881732;96;true;600010;20919;42045;
25;43315.60857501882;96;true;600004;20637;41407;
26;43316.16466114137;96;true;600040;20787;41713;
27;43316.69133754912;96;true;600001;20420;40991;
28;43317.33466238587;96;true;600016;23514;47151;
29;43318.58443596755;96;true;600024;23743;47639;
30;43323.31504091832;96;true;600018;24086;48311;
