trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;49191.06397950644;84;true;600010;25027;50345;
2;49628.09637422849;84;true;600002;25297;50873;
3;49636.17151005719;84;true;600012;26088;52381;
4;48712.17592352956;85;true;600012;26226;52651;
5;48740.00905794354;85;true;600000;25625;51505;
6;48748.47484919859;85;true;600005;25984;52211;
7;48786.76648432948;85;true;600027;25863;51917;
8;48790.41451986906;85;true;600018;25861;51929;
9;48808.74910777555;85;true;600002;26146;52489;
10;48811.27838766789;85;true;600003;26358;52907;
11;48815.612729226516;85;true;600020;26117;52461;
12;48819.722370978634;85;true;600001;25858;51923;
13;48889.984170554846;85;true;600020;25681;51655;
14;48890.82560907109;85;true;600010;26070;52387;
15;48915.24222559621;85;true;600007;25874;51935;
16;48918.002396296775;85;true;600014;25715;51645;
17;48946.821034006396;85;true;600018;25225;50669;
18;48947.17090416886;85;true;600002;25850;51883;
19;48952.69010715339;85;true;600020;26415;53053;
20;48983.46590891068;85;true;600001;25781;51753;
21;49008.362444486826;85;true;600003;25631;51459;
22;49056.94321336867;85;true;600000;25294;50821;
23;49134.69381187757;85;true;600007;25377;51007;
24;49199.48657149133;85;true;600006;26228;52711;
25;49263.30014635314;85;true;600000;26256;52735;
26;49270.317199077435;85;true;600007;25481;51107;
27;48723.683237211226;86;true;600029;25824;51877;
28;48936.1783938865;86;true;600006;25298;50819;
29;48936.1783938865;86;true;600000;25364;50951;
30;48988.11297132073;86;true;600007;25005;50215;
