trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;25653.227517004834;14;true;638466;89;299;
2;26133.015031833853;14;true;628432;90;305;
3;26191.479553464815;14;true;605071;85;293;
4;26299.043676050045;14;true;636433;84;295;
5;27365.52129825198;14;true;610768;46;217;
6;28048.99825372718;14;true;612538;57;231;
7;28146.5404703653;14;true;635938;58;255;
8;25201.402421006344;15;true;616260;124;379;
9;25902.780396180126;15;true;646383;64;253;
10;26005.522288018954;15;true;630794;50;225;
11;26059.868829868392;15;true;625697;63;257;
12;26114.166499940842;15;true;633250;90;307;
13;26161.75875702786;15;true;609407;72;267;
14;26370.19070177305;15;true;622540;62;255;
15;27103.26949797651;15;true;605443;128;387;
16;27318.2148096727;15;true;605389;36;187;
17;27630.89302810077;15;true;603793;27;167;
18;27957.891797519485;15;true;617928;46;227;
19;28005.83171071694;15;true;612388;92;297;
20;28565.90354360846;15;true;636791;46;207;
21;29048.75191920958;15;true;616559;56;241;
22;30212.881427328804;15;true;653193;41;191;
23;25623.947557197924;16;true;611142;71;287;
24;25962.00840627068;16;true;620774;104;343;
25;26370.540916769132;16;true;608884;103;333;
26;26739.989867897184;16;true;603350;56;223;
27;26761.993511978493;16;true;616036;69;267;
28;26814.645811220027;16;true;627847;26;175;
29;28106.4440306176;16;true;622286;53;239;
30;28248.8934638642;16;true;607627;37;195;
