trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;44841.24567382675;11;true;600002;13342;27027;
2;45327.40465333976;11;true;600521;14469;29253;
3;45673.34213627259;11;true;600593;12871;26173;
4;45813.85443148944;11;true;600011;10860;22163;
5;45822.124748925635;11;true;600004;13809;27945;
6;45822.90633080759;11;true;600021;12766;25929;
7;45871.449979705154;11;true;600009;14258;28835;
8;46200.980122620604;11;true;600022;13942;28189;
9;46214.03516894392;11;true;600010;13691;27739;
10;46378.638526261275;11;true;601734;14420;29167;
11;46584.5563217909;11;true;600000;12275;24929;
12;46596.64600613311;11;true;600007;15362;31049;
13;46663.420065858576;11;true;600035;12586;25553;
14;47345.1880021636;11;true;600013;13967;28255;
15;47405.94619747707;11;true;601447;14801;29907;
16;48241.92709566177;11;true;600000;13048;26473;
17;41465.2110421888;12;true;600015;13500;27339;
18;41604.8498208171;12;true;600024;14435;29195;
19;41847.15412438596;12;true;600008;13388;27109;
20;42204.02450526542;12;true;600026;12182;24789;
21;42444.64324190124;12;true;600001;12763;25925;
22;42520.37652418237;12;true;600320;13750;27841;
23;42588.3693725389;12;true;600014;12325;25033;
24;42596.552270316;12;true;600012;14130;28581;
25;42608.46130643112;12;true;600017;12442;25275;
26;42760.75657650269;12;true;600006;12954;26255;
27;42825.9328460433;12;true;600020;12853;26041;
28;42838.35334469151;12;true;600002;14536;29357;
29;43497.806360738294;12;true;600422;13768;27823;
30;44854.10493238158;12;true;600009;13296;26889;
