trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;45630.88839390626;72;true;600037;20863;42011;
2;45066.65320387429;73;true;600001;21204;42663;
3;45101.80642042571;73;true;600023;21113;42527;
4;45102.7538111241;73;true;600025;20583;41485;
5;45131.035979210195;73;true;600006;20659;41599;
6;45151.462916195494;73;true;600018;20817;41931;
7;45201.46976168077;73;true;600015;21376;43013;
8;45231.906885036035;73;true;600039;21126;42557;
9;45232.804714593076;73;true;600020;20573;41441;
10;45236.1161309335;73;true;600012;20390;41127;
11;45236.93546290354;73;true;600001;20804;41879;
12;45257.49019156689;73;true;600000;20877;42017;
13;45258.88206025404;73;true;600007;20842;41967;
14;45271.156686572125;73;true;600008;20742;41753;
15;45281.50865717396;73;true;600020;20537;41355;
16;45292.9058381022;73;true;600024;21085;42445;
17;45310.42540394199;73;true;600021;20883;42121;
18;45365.77789791749;73;true;600047;21494;43219;
19;45369.6539611039;73;true;600014;20907;42123;
20;45372.42802698242;73;true;600021;20679;41617;
21;45374.76227023488;73;true;600012;20560;41357;
22;45386.74182307671;73;true;600005;21041;42367;
23;45391.26693066179;73;true;600008;20278;40943;
24;45431.8387480635;73;true;600021;20996;42241;
25;45450.0904314212;73;true;600006;20599;41443;
26;45483.0673239967;73;true;600012;20435;41209;
27;45483.07733844012;73;true;600013;21360;42953;
28;45490.22820591719;73;true;600004;21439;43129;
29;45566.45944358647;73;true;600014;20759;41745;
30;45621.56092986487;73;true;600003;20679;41653;
