trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;28013.245385207392;40;true;600001;11006;22285;
2;28146.133016635427;40;true;600016;10256;20861;
3;28146.133016635427;40;true;600031;10571;21491;
4;28248.382542827305;40;true;600024;11876;23983;
5;28260.673384629772;40;true;600030;10895;22063;
6;28287.53809328522;40;true;600002;10049;20421;
7;28316.2724010721;40;true;600045;10487;21267;
8;28320.0083683852;40;true;600005;10645;21579;
9;28357.724343960384;40;true;600050;10059;20429;
10;28403.630042945995;40;true;600027;10354;21039;
11;28449.647331856922;40;true;600017;9438;19215;
12;28481.58223662957;40;true;600017;11109;22489;
13;28485.519841780027;40;true;600019;9741;19817;
14;28500.724006179942;40;true;600009;9883;20105;
15;28507.672010931314;40;true;600027;10097;20547;
16;28511.725864079617;40;true;600038;10569;21441;
17;28519.361610929653;40;true;600025;9363;19073;
18;28581.444652464383;40;true;600012;10681;21653;
19;28582.266276502574;40;true;600040;10773;21829;
20;28618.215791238603;40;true;600028;10451;21175;
21;28636.05674376869;40;true;600028;10408;21117;
22;28654.666988722973;40;true;600035;8879;18139;
23;28747.38023362687;40;true;600005;9892;20117;
24;28863.418204509708;40;true;600024;10176;20647;
25;28419.193897110024;41;true;600034;11075;22417;
26;28434.892303237077;41;true;600003;10100;20499;
27;28462.413111895286;41;true;600021;10909;22073;
28;28524.7675989052;41;true;600009;10740;21735;
29;28540.32919103888;41;true;600007;9952;20223;
30;28652.649064315094;41;true;600021;10135;20581;
