trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;41320.5625779342;59;true;600009;28343;57099;
2;41370.34022737146;59;true;600004;27986;56369;
3;40442.08611569406;60;true;600004;27441;55313;
4;40809.25737511243;60;true;600094;27294;55067;
5;40882.209948966796;60;true;600008;29217;58841;
6;40926.25552226846;60;true;600002;27867;56119;
7;40965.76553163966;60;true;600018;27808;55901;
8;40993.570213741106;60;true;600004;28429;57239;
9;41077.41132734565;60;true;600130;28105;56565;
10;41099.2760429985;60;true;600020;27472;55307;
11;41150.18125768242;60;true;600007;27470;55289;
12;41163.00187799581;60;true;600017;26790;53975;
13;41174.46534892175;60;true;600002;26962;54301;
14;41194.280684007295;60;true;600019;28025;56327;
15;41312.0607038563;60;true;600001;27788;55899;
16;41352.413748447514;60;true;600002;28339;57067;
17;41366.431063863;60;true;600009;27455;55277;
18;41563.670324333885;60;true;600020;28439;57229;
19;41564.4530575985;60;true;600001;27190;54703;
20;41611.43703872172;60;true;600035;27296;54937;
21;41791.21633582903;60;true;600001;27618;55653;
22;41853.698461715074;60;true;600000;28323;57003;
23;42309.439522055145;60;true;600214;28178;56669;
24;40283.862183430676;61;true;600011;27882;56129;
25;40641.27573683531;61;true;600005;27626;55643;
26;40661.71966411217;61;true;600004;27640;55635;
27;40733.04268843207;61;true;600001;28113;56591;
28;40791.0055833405;61;true;600024;27644;55691;
29;40791.72943893707;61;true;600021;28122;56589;
30;41271.08562354355;61;true;600001;28307;56945;
