mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
17.966666666666665;0.7648904962570576;28539.278785677772;1490.805682732659;1.0;0.0;600917.9666666667;1492.5545674385273;2038.1;809.3380586031083;4406.9333333333325;1593.5925567037546;
