mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
49.9;0.6074253182419872;49202.96563348124;840.3406853930837;1.0;0.0;600012.0;8.345967434263875;23108.133333333335;599.2602758075321;46842.2;1146.7773857265381;
