trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42854.985250057376;100;true;600005;24456;48965;
2;42854.98525005738;100;true;600008;24031;48113;
3;42854.98525005739;100;true;600006;22248;44551;
4;42854.98525005739;100;true;600002;22094;44239;
5;42854.98525005739;100;true;600009;24539;49123;
6;42854.98525005739;100;true;600009;24102;48249;
7;42854.98525005739;100;true;600049;24689;49413;
8;42854.98525005739;100;true;600020;24292;48625;
9;42854.98525005739;100;true;600012;24514;49065;
10;42854.98525005739;100;true;600010;24042;48123;
11;42854.98525005739;100;true;600001;24294;48651;
12;42854.98525005739;100;true;600001;24288;48613;
13;42854.98525005739;100;true;600004;23950;47949;
14;42854.98525005739;100;true;600006;23514;47067;
15;42854.9852500574;100;true;600016;24513;49075;
16;42854.9852500574;100;true;600023;23867;47775;
17;42854.9852500574;100;true;600016;23682;47417;
18;42854.9852500574;100;true;600008;22165;44379;
19;42854.9852500574;100;true;600000;21522;43097;
20;42854.9852500574;100;true;600017;22096;44239;
21;42854.9852500574;100;true;600010;24099;48257;
22;42854.9852500574;100;true;600022;24284;48621;
23;42854.9852500574;100;true;600010;24242;48535;
24;42854.9852500574;100;true;600002;24160;48367;
25;42854.9852500574;100;true;600002;24138;48327;
26;42854.985250057405;100;true;600003;24168;48389;
27;42854.985250057405;100;true;600008;24162;48363;
28;42854.985250057405;100;true;600013;23878;47795;
29;42854.985250057405;100;true;600013;23410;46867;
30;42854.98525005741;100;true;600015;23964;47967;
