trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;35019.86760775926;22;true;600007;24672;49897;
2;35136.79115485601;22;true;600000;25858;52131;
3;35138.57207780495;22;true;600016;24571;49671;
4;35336.96390553136;22;true;600008;24758;49987;
5;35354.10509012747;22;true;600004;24343;49229;
6;35660.22308964036;22;true;600017;25090;50685;
7;35684.482244306215;22;true;600013;25780;52007;
8;32817.7409544751;23;true;600019;24618;49707;
9;32837.186070484;23;true;600003;24625;49665;
10;32896.779348637894;23;true;600002;25378;51201;
11;32901.27055718641;23;true;600017;24185;48793;
12;32964.443125905775;23;true;600001;24104;48709;
13;33005.841546342795;23;true;600019;23535;47525;
14;33667.695606345726;23;true;600014;26260;52829;
15;33706.08600535283;23;true;600011;22560;45763;
16;34038.32399103187;23;true;600011;23554;47669;
17;34069.223946658676;23;true;600036;23838;48285;
18;31006.73701643826;24;true;600001;25966;52279;
19;31014.44739408432;24;true;600029;25072;50493;
20;31016.118670333904;24;true;600006;23814;48087;
21;31017.94107991934;24;true;600025;26193;52745;
22;31018.19135694227;24;true;600005;24760;49909;
23;31020.30260251326;24;true;600008;24573;49591;
24;31021.5679208996;24;true;600001;23781;48045;
25;31023.86417027958;24;true;600006;23536;47587;
26;31023.890265809732;24;true;600010;24449;49353;
27;31023.890265809732;24;true;600004;24262;48979;
28;31024.13504834021;24;true;600009;24978;50347;
29;31024.874541932022;24;true;600028;24747;49879;
30;31025.012477155517;24;true;600006;25084;50571;
