trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42477.41372018229;100;true;600007;27487;54991;
2;42477.41372018229;100;true;600000;26419;52853;
3;42477.41372018229;100;true;600013;24484;48985;
4;42477.41372018229;100;true;600025;25615;51247;
5;42477.41372018229;100;true;600001;24960;49937;
6;42477.413720182296;100;true;600017;28157;56329;
7;42477.413720182296;100;true;600015;27218;54451;
8;42477.413720182296;100;true;600004;27462;54939;
9;42477.413720182296;100;true;600014;27091;54199;
10;42477.413720182296;100;true;600000;26025;52065;
11;42477.413720182296;100;true;600019;26512;53039;
12;42477.413720182296;100;true;600020;26601;53219;
13;42477.413720182296;100;true;600020;26535;53085;
14;42477.413720182296;100;true;600012;24789;49595;
15;42477.413720182296;100;true;600000;25036;50089;
16;42477.413720182296;100;true;600001;24997;50009;
17;42477.413720182296;100;true;600000;24182;48379;
18;42477.413720182296;100;true;600001;27862;55739;
19;42477.413720182296;100;true;600004;27845;55705;
20;42477.413720182296;100;true;600006;27500;55017;
21;42477.413720182296;100;true;600008;27427;54869;
22;42477.413720182296;100;true;600005;26842;53699;
23;42477.413720182296;100;true;600009;25751;51517;
24;42477.413720182296;100;true;600014;24911;49837;
25;42477.413720182296;100;true;600004;24768;49551;
26;42477.413720182296;100;true;600005;23403;46821;
27;42477.413720182296;100;true;600003;23494;47003;
28;42477.413720182296;100;true;600017;23169;46353;
29;42477.413720182296;100;true;600011;23599;47213;
30;42477.413720182296;100;true;600014;23877;47769;
