mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
85.03333333333333;0.4901325178535609;48981.66646776764;235.01851646295063;1.0;0.0;600008.9666666667;8.335562920127366;25760.633333333335;394.7129453101358;51742.46666666667;781.9670922317215;
