trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;19124.228963899783;32;true;602051;0;549696;
2;19528.652970618372;33;true;602201;0;752712;
3;19621.18840114467;33;true;602290;0;558664;
4;19621.18840114467;33;true;602268;0;562930;
5;19787.631701585564;33;true;602113;0;684879;
6;19884.735400729864;33;true;602351;0;627618;
7;19912.516725618872;33;true;602206;0;771632;
8;20052.120825438316;33;true;601993;0;645830;
9;20215.87561209481;33;true;602211;0;691380;
10;20249.621864232264;33;true;602166;0;581688;
11;20570.80971621374;33;true;602794;0;691286;
12;20013.77416744565;34;true;602714;0;800848;
13;20064.309309355023;34;true;602897;0;754685;
14;20339.407569940584;34;true;602632;0;713882;
15;20450.527583062692;34;true;602061;0;803217;
16;20455.869155577027;34;true;602143;0;737386;
17;20469.69061298138;34;true;602413;0;815839;
18;20490.861294260867;34;true;602650;0;771717;
19;20496.997451876327;34;true;602371;0;738431;
20;20541.2753915113;34;true;602712;0;665432;
21;20655.857789384492;34;true;602381;0;702798;
22;20686.16991177606;34;true;602159;0;706938;
23;20695.248172931057;34;true;602570;0;737976;
24;20746.53787673963;34;true;602445;0;758399;
25;20977.665218196737;34;true;602156;0;695430;
26;21431.498463948083;34;true;602129;0;747982;
27;22082.764123611927;34;true;602089;0;629720;
28;22107.74438675133;34;true;602271;0;753231;
29;21173.28138134001;35;true;602286;0;800181;
30;21725.62203592598;35;true;602779;0;794360;
