trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;46853.357888952916;59;true;603516;0;820314;
2;46950.90479307861;59;true;604835;0;728346;
3;47157.304896016256;59;true;602216;0;758972;
4;47193.32899965692;59;true;602605;0;824933;
5;47424.143289958054;59;true;603121;0;775586;
6;47469.4219934947;59;true;604976;0;759556;
7;47494.364559506044;59;true;602203;0;771819;
8;47543.60088666791;59;true;604169;0;717357;
9;47659.31797316628;59;true;602823;0;767910;
10;48295.04709494188;59;true;603068;0;844773;
11;47536.5271954313;60;true;602777;0;781472;
12;47550.43074850116;60;true;602180;0;837390;
13;47572.994165836266;60;true;605238;0;725704;
14;47782.97715105418;60;true;603397;0;773867;
15;47782.97715105418;60;true;605301;0;732319;
16;47784.726029570884;60;true;604349;0;761200;
17;47803.62291922637;60;true;605781;0;755188;
18;47842.17022999522;60;true;602455;0;864159;
19;47896.56795418675;60;true;602246;0;770106;
20;47898.514116722465;60;true;602266;0;837616;
21;47930.38276241534;60;true;602205;0;771611;
22;47995.15150263116;60;true;605332;0;731993;
23;48005.88691837928;60;true;602898;0;776737;
24;48008.348964323544;60;true;604619;0;733360;
25;46735.0392281067;61;true;603115;0;797873;
26;47470.11934346698;61;true;606082;0;779680;
27;47821.85657313311;61;true;605353;0;772419;
28;48116.24031142423;61;true;605200;0;782224;
29;48662.93714583613;61;true;602213;0;783756;
30;47240.796747813976;62;true;602756;0;811405;
