trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;18412.139088801305;31;true;602429;0;471210;
2;18720.981707439954;31;true;602133;0;641276;
3;19090.256623100104;31;true;602014;0;590964;
4;18376.69444744039;32;true;602355;0;539608;
5;18466.50003426773;32;true;601924;0;564118;
6;18754.402238465682;32;true;601859;0;611441;
7;18792.7254122605;32;true;602025;0;730436;
8;18811.930489661474;32;true;602032;0;535614;
9;18828.499579226256;32;true;602454;0;560999;
10;18848.269871174176;32;true;601946;0;720474;
11;18861.338057593723;32;true;602244;0;566450;
12;18954.569332755153;32;true;602338;0;613418;
13;19089.89108089599;32;true;602253;0;490499;
14;19131.427093069684;32;true;602229;0;675273;
15;19378.530056875665;32;true;601871;0;486694;
16;19399.09368566073;32;true;602137;0;693561;
17;19404.91213138845;32;true;601943;0;563897;
18;19516.235959598078;32;true;602420;0;592347;
19;19722.435952807453;32;true;602209;0;700626;
20;19794.03391375168;32;true;602114;0;519707;
21;19179.802592814496;33;true;602685;0;695833;
22;19179.802592814496;33;true;602702;0;701790;
23;19283.67747561676;33;true;602330;0;772623;
24;19407.431420222274;33;true;602077;0;627865;
25;19457.602202873888;33;true;602209;0;695294;
26;19676.684482986086;33;true;602367;0;654845;
27;19712.548320245958;33;true;602269;0;568075;
28;20061.425467095134;33;true;602174;0;596625;
29;20404.05711655702;34;true;602213;0;799523;
30;20461.666977349694;34;true;602168;0;814480;
