trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;20383.115707201163;32;true;602290;0;759213;
2;21363.028458021945;32;true;601943;0;637792;
3;22410.442100959164;32;true;602090;0;684227;
4;19471.914706698873;33;true;602005;0;749054;
5;20026.473651919827;33;true;601977;0;745680;
6;20223.15443907026;33;true;602926;0;670009;
7;20303.548719315226;33;true;602214;0;638507;
8;20684.542458901447;33;true;602417;0;601622;
9;20688.501141579036;33;true;602728;0;686280;
10;20751.76435557986;33;true;602339;0;661976;
11;20942.396351133844;33;true;602151;0;656837;
12;20954.49757035592;33;true;602800;0;678935;
13;20985.843477277835;33;true;602387;0;748223;
14;20988.94484769969;33;true;602918;0;694872;
15;21118.372954102164;33;true;602184;0;598953;
16;21185.53071405766;33;true;602422;0;629713;
17;21337.503688323675;33;true;602445;0;630036;
18;21361.558188550374;33;true;602108;0;653775;
19;21441.013042795195;33;true;602251;0;620775;
20;21511.81709601592;33;true;602191;0;670764;
21;21739.3560233337;33;true;602082;0;715189;
22;21755.475468894165;33;true;602237;0;672401;
23;21793.827632710276;33;true;602302;0;635301;
24;22051.248592431468;33;true;602243;0;659342;
25;19917.224361038967;34;true;602410;0;846033;
26;21278.062705599867;34;true;602423;0;797353;
27;21566.13766778076;34;true;602796;0;722836;
28;21967.208638993365;34;true;603018;0;713172;
29;21993.65918228995;34;true;602608;0;753294;
30;22656.046595143576;34;true;602495;0;758172;
