trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;48462.01613983718;76;true;603429;0;1158668;
2;48681.82730175785;76;true;603461;0;1188303;
3;49185.35833540885;76;true;602208;0;1199736;
4;48995.94052063167;77;true;602329;0;1121438;
5;49003.09482735394;77;true;604235;0;1061642;
6;49008.30953792102;77;true;602260;0;1248970;
7;49088.63352645899;77;true;603684;0;1190615;
8;49088.63352645899;77;true;603201;0;1153799;
9;49175.39023417866;77;true;602280;0;1082449;
10;49232.66459313227;77;true;601907;0;1266482;
11;49278.97761377067;77;true;603592;0;1190851;
12;49301.679593839224;77;true;602832;0;1174731;
13;48947.310487186485;78;true;604806;0;1207927;
14;49094.9157068498;78;true;603703;0;1209907;
15;49425.90407262466;78;true;604178;0;1129642;
16;49522.20520300687;78;true;604235;0;1162262;
17;49738.78042179398;78;true;603491;0;1177973;
18;49074.896149612876;79;true;602976;0;1198512;
19;49078.06586802828;79;true;601928;0;1096829;
20;49323.515251572826;79;true;602210;0;1165914;
21;49386.85292149426;79;true;603950;0;1127678;
22;49512.252705823186;79;true;604407;0;1206825;
23;49527.070065640335;79;true;603989;0;1106554;
24;49572.69313210618;79;true;604879;0;1128148;
25;49649.75695231949;79;true;603678;0;1225281;
26;49729.17869154819;79;true;602529;0;1250108;
27;49880.59051853127;79;true;602427;0;1171937;
28;50025.83115382428;79;true;604442;0;1255987;
29;49722.05836290641;80;true;603421;0;1158889;
30;50043.193565567904;80;true;603899;0;1193807;
