mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
12.166666666666666;0.937436866561092;30492.988494017067;676.9397358459003;1.0;0.0;1032632.0;855473.4776031128;0.0;0.0;130535.41666666666;113606.13625429214;
