trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;33002.95312009606;47;true;606075;0;812588;
2;33179.78671731005;47;true;605736;0;1109077;
3;33280.212264003145;48;true;602410;0;1089148;
4;33371.80234757479;48;true;605455;0;1076183;
5;33461.26709328817;48;true;611577;0;941704;
6;33508.78631351739;48;true;611157;0;945990;
7;33539.62573667264;48;true;607288;0;952793;
8;33561.163188013634;48;true;607768;0;1037791;
9;33614.834570143146;48;true;604435;0;808846;
10;33647.26427638949;48;true;608672;0;944718;
11;33663.09207001934;48;true;605922;0;970165;
12;33732.69965244074;48;true;609106;0;949598;
