trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43401.47586967629;95;true;603052;0;860563;
2;43469.92531145929;95;true;602782;0;854506;
3;43813.61080296487;95;true;602428;0;780903;
4;43843.96042722724;95;true;602933;0;817468;
5;43868.26710616393;95;true;602091;0;777503;
6;44116.08248981288;95;true;602202;0;776566;
7;44213.30277450804;95;true;602076;0;808510;
8;44285.00035582093;95;true;602256;0;763891;
9;44510.24771912746;95;true;601946;0;873781;
10;44540.92088843982;95;true;602122;0;711706;
11;44024.74375067094;96;true;601869;0;848187;
12;44291.65297504953;96;true;602335;0;847363;
13;44299.747469798574;96;true;602115;0;866132;
14;44315.10341823764;96;true;602230;0;792014;
15;44332.49568126665;96;true;601955;0;817262;
16;44357.37915571091;96;true;601923;0;832842;
17;44436.102485086;96;true;601971;0;810328;
18;44568.58993784697;96;true;602284;0;915182;
19;45453.05929774336;96;true;602180;0;761530;
20;44477.36729644702;97;true;602331;0;888815;
21;44625.364897049;97;true;602903;0;854656;
22;44628.75228607685;97;true;602111;0;880135;
23;44638.53746581216;97;true;602970;0;868152;
24;44694.075414711275;97;true;602335;0;889701;
25;44727.43258742285;97;true;601885;0;845829;
26;44739.04376647826;97;true;601954;0;845902;
27;44884.10927158441;97;true;602073;0;867762;
28;45067.763969220905;97;true;602791;0;790554;
29;45429.957919996574;97;true;602382;0;809576;
30;45446.29636820794;98;true;602171;0;934426;
