mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
65.66666666666667;0.546672273590534;43006.897502196145;272.88983304664123;1.0;0.0;602227.2;498.92597751017405;0.0;0.0;1244265.0333333334;56265.288138813245;
