trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;40669.5229277649;46;true;602339;0;1058619;
2;41990.60008211082;46;true;601737;0;1018235;
3;40878.56085049257;47;true;602537;0;1033236;
4;41034.69719632662;47;true;602011;0;987254;
5;41134.32004363015;47;true;601782;0;1077871;
6;41414.00468619237;47;true;601776;0;1009135;
7;41443.190913588;47;true;602073;0;1018624;
8;41488.58248028585;47;true;602072;0;1019515;
9;41589.3440488101;47;true;602345;0;958643;
10;41594.333221459914;47;true;602318;0;1042449;
11;42024.58991460942;47;true;602568;0;1012520;
12;39584.613321186385;48;true;602455;0;1037264;
13;40449.978562366196;48;true;602264;0;1023971;
14;40521.41524147085;48;true;602192;0;1006484;
15;40662.08918858977;48;true;602302;0;1062699;
16;40689.14898770999;48;true;601808;0;1026809;
17;40740.66673582996;48;true;602292;0;1088303;
18;40759.22162089962;48;true;602016;0;1074452;
19;41029.95571217693;48;true;602492;0;981454;
20;41042.62770890917;48;true;602625;0;1049210;
21;41172.77068230892;48;true;601655;0;1024329;
22;41193.399456047715;48;true;601865;0;1077327;
23;41231.18349632014;48;true;602066;0;1092347;
24;41324.89773124294;48;true;602030;0;993664;
25;41364.550511286005;48;true;602221;0;1050794;
26;41391.36935637455;48;true;603086;0;1079562;
27;41391.36935637455;48;true;602451;0;1123326;
28;41500.79745462545;48;true;602929;0;1043183;
29;42002.13942524522;48;true;602877;0;1085388;
30;41673.587897168676;49;true;601857;0;1056781;
