trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;58365.84365928567;71;true;601822;0;884900;
2;59723.602386715174;71;true;601731;0;819564;
3;59080.8860216933;72;true;601772;0;887588;
4;59196.675159389866;72;true;601708;0;925193;
5;59217.91707890619;72;true;601922;0;892597;
6;59239.60416687765;72;true;601684;0;833040;
7;59331.61090790104;72;true;601817;0;907429;
8;59362.03193669844;72;true;601697;0;918078;
9;59539.308973846346;72;true;601846;0;906918;
10;59596.25751424607;72;true;601829;0;866086;
11;59632.6552548027;72;true;601849;0;870691;
12;59663.59772433456;72;true;601827;0;881403;
13;59775.78829950642;72;true;601793;0;886592;
14;59783.72233173477;72;true;601673;0;874168;
15;59831.154322247945;72;true;601860;0;867942;
16;59875.80508096808;72;true;601737;0;928591;
17;60161.09633190045;72;true;601695;0;813523;
18;60385.34298922565;72;true;601799;0;885837;
19;60569.49165297453;72;true;601794;0;839135;
20;58852.42843655998;73;true;601760;0;925039;
21;58993.45037725273;73;true;601776;0;885079;
22;59030.01724192832;73;true;601839;0;936764;
23;59313.92140391697;73;true;601804;0;913547;
24;59333.51288974961;73;true;601819;0;908094;
25;59468.14293810543;73;true;601926;0;889069;
26;59644.36804130199;73;true;601717;0;914599;
27;59713.70376896583;73;true;601814;0;855544;
28;59725.183586230545;73;true;601898;0;918821;
29;59830.0234014213;73;true;601799;0;902344;
30;60057.4420299951;73;true;601774;0;863787;
