trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;16879.241871953625;30;true;601834;0;53139;
2;16879.241871953625;30;true;601835;0;63785;
3;16879.241871953625;30;true;601891;0;48742;
4;16879.241871953625;30;true;601913;0;53088;
5;16879.241871953625;30;true;601973;0;54454;
6;16879.241871953625;30;true;601979;0;51845;
7;16879.241871953625;30;true;601963;0;47309;
8;16879.241871953625;30;true;601999;0;49550;
9;16879.241871953625;30;true;601989;0;48195;
10;16879.241871953625;30;true;602033;0;47046;
11;16879.241871953625;30;true;602054;0;45463;
12;16879.241871953625;30;true;602095;0;51823;
13;16879.241871953625;30;true;601774;0;45399;
14;16879.241871953625;30;true;601837;0;49546;
15;16879.241871953625;30;true;601826;0;46047;
16;16879.241871953625;30;true;601848;0;44566;
17;16879.241871953625;30;true;601863;0;45935;
18;16879.241871953625;30;true;601911;0;45814;
19;16879.241871953625;30;true;602007;0;46417;
20;16879.241871953625;30;true;602014;0;50969;
21;16879.241871953625;30;true;602061;0;46193;
22;16879.241871953625;30;true;602069;0;52751;
23;16879.241871953625;30;true;602056;0;48520;
24;16879.241871953625;30;true;602068;0;52666;
25;16879.241871953625;30;true;601782;0;49218;
26;16879.241871953625;30;true;601797;0;46478;
27;16879.241871953625;30;true;601873;0;56481;
28;16879.241871953625;30;true;601861;0;55668;
29;16879.241871953625;30;true;601904;0;47184;
30;16879.241871953625;30;true;601901;0;59690;
