trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;49938.803090218;19;true;602970;0;761989;
2;50317.60316172753;19;true;602819;0;661531;
3;47238.544348203235;20;true;602731;0;717587;
4;48489.47907661044;20;true;603167;0;739284;
5;48653.15727806647;20;true;602237;0;760220;
6;48681.795603711435;20;true;603257;0;748413;
7;48883.74247631014;20;true;602471;0;722077;
8;48924.076459976844;20;true;602449;0;773382;
9;49059.860486012025;20;true;602888;0;766736;
10;49094.9265304851;20;true;602155;0;705718;
11;49218.03080683413;20;true;603281;0;749888;
12;49266.4348844476;20;true;601960;0;805492;
13;49359.66833484499;20;true;601876;0;740725;
14;49367.502853917125;20;true;602126;0;773044;
15;49376.48030375842;20;true;602492;0;766058;
16;49434.822267266536;20;true;603295;0;789578;
17;49484.35204284864;20;true;603464;0;692500;
18;49519.10115999587;20;true;603394;0;787350;
19;49567.962972281035;20;true;602541;0;786877;
20;49577.475410149;20;true;604300;0;767646;
21;49599.01380732032;20;true;604035;0;726675;
22;49608.08944511235;20;true;602076;0;761878;
23;49973.35646818603;20;true;602394;0;773527;
24;48206.49436484641;21;true;603347;0;838256;
25;48357.09116651218;21;true;602382;0;795654;
26;48587.12488112573;21;true;602692;0;831016;
27;48635.9073997325;21;true;603328;0;815600;
28;48747.56490106503;21;true;602670;0;816540;
29;48790.524916737864;21;true;602626;0;863886;
30;49947.78374113186;21;true;601851;0;822761;
