trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;35451.6069313415;25;true;602603;0;837973;
2;35330.15097861525;26;true;603201;0;889357;
3;35454.562012181326;26;true;602831;0;870317;
4;35486.94585264346;26;true;601813;0;808005;
5;35528.30304057677;26;true;602826;0;802467;
6;35668.48419622827;26;true;604292;0;835501;
7;35682.11458891727;26;true;601986;0;822626;
8;35688.51409815624;26;true;604394;0;830078;
9;35691.41385939048;26;true;602387;0;856308;
10;35709.86645239329;26;true;602392;0;773365;
11;35741.974251191066;26;true;604661;0;834415;
12;35777.69411304629;26;true;602841;0;873480;
13;35800.7241289946;26;true;601744;0;819301;
14;35833.53136825162;26;true;603466;0;819783;
15;35850.984980340334;26;true;604495;0;909282;
16;35878.18550839922;26;true;602397;0;834010;
17;35961.488156192485;26;true;602632;0;801121;
18;35999.8417555639;26;true;603205;0;800595;
19;35999.8417555639;26;true;602107;0;895131;
20;36054.18964728849;26;true;603141;0;825074;
21;36089.92433574625;26;true;604111;0;829519;
22;36121.431040471936;26;true;605025;0;800713;
23;36132.241299418376;26;true;603284;0;816871;
24;36138.21680582617;26;true;604159;0;859546;
25;36303.72745712202;26;true;604296;0;867518;
26;36310.965432652105;26;true;602601;0;802551;
27;36363.3284000956;26;true;603348;0;814258;
28;36363.98275443059;26;true;604373;0;803700;
29;36608.500754268935;26;true;602758;0;833882;
30;36670.4518342258;27;true;602496;0;805571;
