trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;38230.7065435581;13;true;604584;0;505156;
2;38282.707938593536;13;true;606258;0;435551;
3;38320.049687831604;13;true;608113;0;441025;
4;36945.37806495652;14;true;604367;0;507658;
5;37303.32577297655;14;true;605120;0;474203;
6;37385.62774122732;14;true;606194;0;483007;
7;37514.71609453841;14;true;606959;0;565891;
8;37703.07099827018;14;true;607776;0;585998;
9;37774.79788762203;14;true;607589;0;562888;
10;36795.12058888491;16;true;890868;0;36229;
11;36795.12058888491;16;true;891176;0;36229;
12;36795.12058888491;16;true;2123658;0;36229;
13;36795.12058888491;16;true;2129525;0;36229;
14;36795.12058888491;16;true;2129862;0;36229;
15;36795.12058888491;16;true;814347;0;36229;
16;36795.12058888491;16;true;814727;0;36229;
