trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;46973.06200525389;78;true;601766;0;1220210;
2;47172.83204440969;78;true;602122;0;1287925;
3;47323.556844367;78;true;601769;0;1264516;
4;47778.67645234943;78;true;602960;0;1215745;
5;47832.08313707763;78;true;601849;0;1234882;
6;47087.0591445233;79;true;601790;0;1298702;
7;47286.44316087211;79;true;601862;0;1230743;
8;47739.18933032122;79;true;602655;0;1279807;
9;47755.638803409594;79;true;601796;0;1306918;
10;47951.4550837775;79;true;601776;0;1176193;
11;48155.359087463796;79;true;601822;0;1322207;
12;48185.38456989022;79;true;602035;0;1309633;
13;48285.30570528191;79;true;601781;0;1315397;
14;48349.264246812076;79;true;601744;0;1231004;
15;48355.80343072888;79;true;602709;0;1291013;
16;48745.499954251456;79;true;601868;0;1215559;
17;47860.75062140464;80;true;601791;0;1173897;
18;47929.64151376873;80;true;601809;0;1306700;
19;48028.398491221735;80;true;601829;0;1340122;
20;48255.59494190195;80;true;601845;0;1202288;
21;48507.255042357836;80;true;601768;0;1248831;
22;48567.49224402863;80;true;602686;0;1296253;
23;48569.7027596426;80;true;601945;0;1244354;
24;48587.75175162962;80;true;602788;0;1184663;
25;48627.34300332388;80;true;601938;0;1318113;
26;48618.27728922385;81;true;601849;0;1317077;
27;48646.642417584924;81;true;602114;0;1256258;
28;48978.26440122802;81;true;602007;0;1181093;
29;49010.293311633766;81;true;601821;0;1265651;
30;49117.59127182604;81;true;601986;0;1246064;
