trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;52444.02138409569;60;true;602929;0;992807;
2;52902.73108409929;60;true;601929;0;921442;
3;53051.345684730404;60;true;601976;0;939572;
4;53346.58259622057;60;true;602821;0;992076;
5;53722.6468542301;60;true;602175;0;1015553;
6;54298.83878974161;60;true;601752;0;908346;
7;52587.892125274746;61;true;602193;0;967387;
8;52624.868176320815;61;true;602012;0;964773;
9;52758.597324932285;61;true;602059;0;997019;
10;52837.00534552719;61;true;601697;0;1030945;
11;52891.274694753076;61;true;601968;0;1012079;
12;52906.88801150089;61;true;601930;0;1026941;
13;52954.93340010406;61;true;602738;0;966025;
14;53104.44845143865;61;true;602737;0;871703;
15;53208.97373059962;61;true;602061;0;987539;
16;53248.36350670053;61;true;601916;0;985857;
17;53249.80287239015;61;true;602156;0;963711;
18;53278.4948504779;61;true;602160;0;951068;
19;53392.79173764311;61;true;602060;0;978286;
20;53442.20526304685;61;true;602026;0;1019110;
21;53582.487383351916;61;true;601937;0;1041550;
22;54808.95812582209;61;true;602866;0;878209;
23;52485.237787851;62;true;602154;0;1047293;
24;52810.923228002386;62;true;601798;0;946530;
25;52857.51523486618;62;true;601742;0;1040352;
26;53101.291001629994;62;true;601866;0;1004776;
27;53193.83055234378;62;true;601859;0;973890;
28;53300.326699638164;62;true;601869;0;972405;
29;53517.07667413809;62;true;601742;0;988269;
30;53523.43388315959;62;true;601762;0;998736;
