trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;38040.6418465558;24;true;600037;0;2725990;
2;38064.24578746838;24;true;600010;0;2696199;
3;38132.31816476078;24;true;600000;0;2668530;
4;38378.730175723394;24;true;600037;0;2633340;
5;37420.56500959284;25;true;600012;0;2753362;
6;37502.0851422499;25;true;600012;0;2746456;
7;37652.38828329664;25;true;600025;0;2695196;
8;38722.955688438844;25;true;600015;0;2769276;
9;39177.077882501384;25;true;600004;0;2671069;
10;39586.27314031879;25;true;600022;0;2724455;
11;39804.713624329655;25;true;600032;0;2727962;
12;37391.86374731808;26;true;600003;0;2754954;
13;37632.57240480198;26;true;600024;0;2743993;
14;37672.47647961796;26;true;600025;0;2777285;
15;37768.15101249344;26;true;600042;0;2694836;
16;37816.310765261;26;true;600020;0;2716122;
17;37972.7028138418;26;true;600032;0;2763984;
18;37994.648471462875;26;true;600020;0;2765612;
19;38103.052271659115;26;true;600010;0;2748037;
20;38347.83294061036;26;true;600000;0;2771575;
21;38851.81703754253;26;true;600001;0;2708325;
22;39012.270377602756;26;true;600032;0;2737201;
23;39018.13558598533;26;true;600016;0;2699413;
24;39583.77545388403;26;true;600016;0;2770942;
25;37590.87072305553;27;true;600015;0;2807171;
26;37730.297346006744;27;true;600034;0;2763832;
27;38059.21435228407;27;true;600022;0;2753296;
28;39292.25644392188;27;true;600030;0;2766042;
29;41065.58934733362;27;true;600005;0;2756872;
30;39936.58488126758;28;true;600033;0;2727862;
