trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;24389.563892936956;35;true;600004;0;1880524;
2;25003.425095637664;35;true;600024;0;1970947;
3;25060.865592915685;35;true;600007;0;1874836;
4;25110.763409108233;35;true;600027;0;2077674;
5;25895.722021446792;35;true;600035;0;1882101;
6;25992.767711731987;35;true;600039;0;1762664;
7;27035.19530733172;35;true;600014;0;1634632;
8;24493.37431437979;36;true;600024;0;2125754;
9;24839.91906432786;36;true;600022;0;2129735;
10;25466.527901380465;36;true;600028;0;2020405;
11;25606.722146965272;36;true;600004;0;1922289;
12;25858.788213102067;36;true;600044;0;2123413;
13;26471.794088185983;36;true;600006;0;1706105;
14;26815.375797059565;36;true;600017;0;1786894;
15;27429.44345398581;36;true;600017;0;1752411;
16;25858.7702115613;37;true;600027;0;2198394;
17;26384.01490650074;37;true;600047;0;2076169;
18;26454.590398038858;37;true;600004;0;2007865;
19;26836.8369485585;37;true;600036;0;1982389;
20;27289.665287515618;37;true;600006;0;1937322;
21;27334.73259408968;37;true;600034;0;1923057;
22;27450.80054739636;37;true;600015;0;1995243;
23;27574.427675193416;37;true;600006;0;1828895;
24;27871.981936161603;37;true;600028;0;1696138;
25;27997.447689338194;37;true;600034;0;1878860;
26;29117.8528322836;37;true;600014;0;1881379;
27;26689.188217672378;38;true;600026;0;2059105;
28;26832.6399824448;38;true;600034;0;2056488;
29;27435.20628294545;38;true;600014;0;2029164;
30;28506.39950430675;38;true;600016;0;1912665;
