mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
25.733333333333334;1.01483252680985;38444.08057337291;906.4024074551688;1.0;0.0;600019.5333333333;12.272012827999111;0.0;0.0;2734639.6333333333;38270.83848633482;
