trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;52573.11364431456;63;true;600012;0;2528682;
2;51915.77335242622;64;true;600041;0;2487863;
3;51918.84995496814;64;true;600042;0;2667702;
4;52002.077858624914;64;true;600033;0;2572118;
5;52031.15565267394;64;true;600040;0;2572526;
6;52044.78324901394;64;true;600016;0;2604815;
7;52079.903581284554;64;true;600001;0;2609719;
8;52084.764305884324;64;true;600012;0;2581568;
9;52122.32187807709;64;true;600032;0;2595292;
10;52185.06948657578;64;true;600032;0;2603163;
11;52194.903566069836;64;true;600001;0;2551450;
12;52224.135928817195;64;true;600002;0;2544822;
13;52242.63457281631;64;true;600034;0;2535380;
14;52248.31230569836;64;true;600006;0;2594176;
15;52259.07870942823;64;true;600036;0;2591498;
16;52327.31760827255;64;true;600020;0;2553637;
17;52394.21196579937;64;true;600000;0;2501173;
18;52428.89916632753;64;true;600023;0;2654504;
19;52546.85463802098;64;true;600013;0;2575333;
20;52551.58062112303;64;true;600048;0;2597081;
21;52586.50631882108;64;true;600032;0;2591066;
22;52608.36148779203;64;true;600021;0;2595123;
23;52615.415452283836;64;true;600000;0;2505028;
24;52615.415452283836;64;true;600016;0;2630240;
25;52641.58016964701;64;true;600026;0;2618812;
26;52686.498031677686;64;true;600034;0;2508086;
27;52719.903198320426;64;true;600038;0;2601323;
28;52789.39465668383;64;true;600023;0;2625036;
29;53101.0323554138;64;true;600038;0;2558168;
30;53185.967176570775;64;true;600022;0;2511332;
