trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;50302.50897475087;86;true;600041;0;2866806;
2;49697.897740074746;87;true;600004;0;2831992;
3;49801.28632135083;87;true;600004;0;2838956;
4;49856.60965846966;87;true;600054;0;2726449;
5;49859.44251301131;87;true;600019;0;2861759;
6;49881.51655717246;87;true;600026;0;2783102;
7;49926.15135791901;87;true;600003;0;2756206;
8;49961.76870774931;87;true;600017;0;2817538;
9;50015.446386807766;87;true;600018;0;2807683;
10;50027.56185786748;87;true;600011;0;2817697;
11;50035.11319843475;87;true;600001;0;2825055;
12;50050.23422299262;87;true;600017;0;2847362;
13;50066.20736368713;87;true;600042;0;2840470;
14;50066.88858100004;87;true;600024;0;2798729;
15;50074.73284108121;87;true;600017;0;2812278;
16;50091.29812904221;87;true;600025;0;2870080;
17;50095.47051521108;87;true;600018;0;2845246;
18;50263.14138280812;87;true;600026;0;2849640;
19;50270.23470902835;87;true;600042;0;2848027;
20;50297.48056758622;87;true;600003;0;2849490;
21;50327.265575381934;87;true;600009;0;2855560;
22;50329.22524774423;87;true;600040;0;2856313;
23;50350.76648630041;87;true;600014;0;2802742;
24;50358.61140043901;87;true;600019;0;2835746;
25;50369.82537543218;87;true;600027;0;2882843;
26;50401.97394815891;87;true;600006;0;2855148;
27;50452.955641895154;87;true;600001;0;2855417;
28;50465.79844177136;87;true;600044;0;2836555;
29;50469.53162917588;87;true;600027;0;2784271;
30;50488.54864187724;87;true;600025;0;2802303;
