trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;19292.055088329475;34;true;600029;0;2063856;
2;19339.131866172505;34;true;600012;0;2152615;
3;19597.259967269678;34;true;600032;0;2045083;
4;19683.569036387587;34;true;600034;0;2074787;
5;19919.945541067696;34;true;600013;0;1975353;
6;20029.276888062148;34;true;600032;0;1926915;
7;20143.629793398384;34;true;600032;0;1885504;
8;20300.10728145107;34;true;600029;0;1925253;
9;21031.792020908946;34;true;600011;0;1777523;
10;21676.421792068395;34;true;600044;0;1762265;
11;19658.595111990417;35;true;600034;0;2173477;
12;19814.04226015779;35;true;600013;0;2225394;
13;19924.474867855082;35;true;600032;0;2130815;
14;19959.034888910493;35;true;600033;0;2218754;
15;20085.75053060759;35;true;600002;0;2189751;
16;20092.759522600878;35;true;600004;0;2248932;
17;20159.20219538644;35;true;600022;0;2164448;
18;20182.320039878392;35;true;600001;0;2214333;
19;20182.56654880556;35;true;600033;0;2131977;
20;20367.269363737676;35;true;600016;0;2159042;
21;20400.928880885855;35;true;600001;0;2076981;
22;20439.78310429201;35;true;600013;0;2162800;
23;20498.822776264682;35;true;600016;0;2121556;
24;20602.019830258403;35;true;600003;0;2085307;
25;20647.020395941836;35;true;600014;0;2157001;
26;21164.195656589218;35;true;600020;0;2085793;
27;19933.279097950173;36;true;600021;0;2372908;
28;20439.206368970208;36;true;600031;0;2185917;
29;20720.077455326358;36;true;600023;0;2138775;
30;21009.59580115615;36;true;600001;0;2090585;
