trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;48254.701700862985;64;true;600043;0;2596204;
2;48315.8064021581;64;true;600011;0;2590578;
3;48382.60430529262;64;true;600022;0;2651153;
4;48390.91367042995;64;true;600044;0;2629727;
5;48457.449489772516;64;true;600011;0;2670499;
6;48493.99358613731;64;true;600021;0;2615087;
7;48498.24482108756;64;true;600023;0;2608801;
8;48564.436629232216;64;true;600000;0;2632644;
9;48568.30216064045;64;true;600003;0;2660095;
10;48609.52937209931;64;true;600010;0;2578771;
11;48612.264442019026;64;true;600042;0;2579985;
12;48620.31988248213;64;true;600012;0;2601912;
13;48634.39816276145;64;true;600032;0;2602615;
14;48640.89667116382;64;true;600007;0;2581461;
15;48640.89667116382;64;true;600018;0;2659337;
16;48643.71225114938;64;true;600043;0;2623796;
17;48650.965652466104;64;true;600031;0;2657161;
18;48650.965652466104;64;true;600020;0;2608260;
19;48650.965652466104;64;true;600040;0;2577078;
20;48652.069876482274;64;true;600031;0;2561342;
21;48652.23639599678;64;true;600035;0;2586698;
22;48662.051854526064;64;true;600015;0;2676618;
23;48663.16466795202;64;true;600034;0;2667945;
24;48696.469291510526;64;true;600002;0;2624382;
25;48705.40068069638;64;true;600032;0;2631564;
26;48718.2968574495;64;true;600003;0;2614518;
27;48730.708653908914;64;true;600001;0;2580576;
28;48801.258264451746;64;true;600028;0;2680722;
29;48833.74524093261;64;true;600001;0;2605473;
30;49154.96341366015;64;true;600023;0;2630919;
