trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;30604.127391169197;43;true;600011;0;2273081;
2;30326.79363749734;44;true;622462;0;199240;
3;30522.564840392835;44;true;600009;0;2118585;
4;30536.554657803463;44;true;600000;0;2133941;
5;30615.689399478968;44;true;690000;0;219288;
6;30618.48275631501;44;true;600006;0;2117719;
7;30625.09593913823;44;true;625091;0;215475;
8;30639.191506110234;44;true;600001;0;2304070;
9;30640.233745884252;44;true;600023;0;2161255;
10;30646.150432276856;44;true;622139;0;193468;
11;30663.67376190198;44;true;600008;0;2205557;
12;30709.4479705726;44;true;600029;0;2187190;
13;30717.81289438492;44;true;600010;0;2106831;
14;30728.93117111836;44;true;600030;0;2172900;
15;30733.990131088245;44;true;600010;0;2206530;
16;30754.893040373565;44;true;600021;0;2342033;
17;30762.035089789562;44;true;690973;0;240173;
18;30794.246384109912;44;true;689714;0;224044;
19;30796.47996333768;44;true;600000;0;2184990;
20;30820.980539778837;44;true;600030;0;2249260;
21;30822.144305906895;44;true;600037;0;2187917;
22;30825.480863602137;44;true;600040;0;2161809;
23;30897.289722346242;44;true;600031;0;2134821;
24;30979.129519254722;44;true;600017;0;2188460;
25;31009.826141716152;44;true;621909;0;198650;
26;31126.99867183464;44;true;691569;0;221745;
27;31167.880559651;44;true;600011;0;2194346;
