trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;29775.199806564353;9;true;600003;0;1198334;
2;30298.566800170775;9;true;600017;0;1212120;
3;30358.974780211225;9;true;600037;0;1209188;
4;30359.930676482192;9;true;600016;0;1604567;
5;30565.25648862385;9;true;600019;0;1326116;
6;30850.169771982743;9;true;600029;0;1220910;
7;30855.210584210134;9;true;600018;0;1456259;
8;30895.836048211968;9;true;600021;0;1323985;
9;30920.6866555776;9;true;600044;0;1264518;
10;31010.453684116474;9;true;600001;0;1399308;
11;31398.261286872996;9;true;600021;0;1271841;
12;31484.12199362389;9;true;600023;0;1223446;
13;31905.456877642104;9;true;600007;0;974284;
14;32326.288254270854;9;true;600015;0;1079252;
15;32326.516033753305;9;true;600005;0;1378946;
16;32363.70398154205;9;true;600033;0;1274059;
17;29588.843498511935;10;true;600045;0;1444264;
18;29646.763040907485;10;true;600003;0;1289650;
19;29843.041607699222;10;true;600013;0;1395959;
20;29910.977989762123;10;true;600028;0;1537006;
21;30211.097143358056;10;true;600019;0;1316311;
22;30276.917312822654;10;true;600026;0;1352014;
23;30554.272662368297;10;true;600041;0;1521824;
24;31231.90339353339;10;true;600031;0;1268678;
25;31243.73369447055;10;true;600027;0;1439880;
26;31351.997763628617;10;true;600016;0;1678808;
27;31940.729498099878;10;true;600036;0;1283336;
28;31971.104433486427;10;true;600011;0;1341863;
29;29995.829721103008;11;true;600001;0;1426069;
