trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;17026.34392608944;31;true;600032;0;1043451;
2;17026.34392608944;31;true;600031;0;1064899;
3;17054.171357209598;31;true;600027;0;1134913;
4;17073.219214006745;31;true;600017;0;1120737;
5;17073.219214006745;31;true;600027;0;1095510;
6;17073.219214006745;31;true;600039;0;1102187;
7;17073.219214006745;31;true;600006;0;1096252;
8;17073.219214006745;31;true;600024;0;1053066;
9;17073.219214006745;31;true;600024;0;1057621;
10;17073.219214006745;31;true;600002;0;1044189;
11;17073.219214006745;31;true;600004;0;1046470;
12;17073.219214006745;31;true;600012;0;1044462;
13;17073.219214006745;31;true;600020;0;1056818;
14;17073.219214006745;31;true;600032;0;1049636;
15;17073.219214006745;31;true;600002;0;1056686;
16;17073.219214006745;31;true;600012;0;1055466;
17;17073.219214006745;31;true;600030;0;1029090;
18;17073.219214006745;31;true;600018;0;1019108;
19;17073.219214006745;31;true;600008;0;1028208;
20;17073.219214006745;31;true;600010;0;1043662;
21;17073.219214006745;31;true;600030;0;1030331;
22;17073.219214006745;31;true;600015;0;1077270;
23;17073.219214006745;31;true;600015;0;1079063;
24;17073.219214006745;31;true;600000;0;1089655;
25;17073.219214006745;31;true;600037;0;1068073;
26;17073.219214006745;31;true;600022;0;1070489;
27;17073.219214006745;31;true;600001;0;1076623;
28;17073.219214006745;31;true;600021;0;1091767;
29;17073.219214006745;31;true;600011;0;1073978;
30;17073.219214006745;31;true;600031;0;1121409;
