mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
63.96666666666667;0.18257418583505527;52397.5272115237;327.34001893130613;1.0;0.0;600023.1333333333;14.409607267694547;0.0;0.0;2575557.2;45716.788659505946;
