trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;34870.13598911302;27;true;600013;0;2445467;
2;34872.14798024452;27;true;600000;0;2448664;
3;35492.5153119339;27;true;600022;0;2498454;
4;34141.74660360699;28;true;600054;0;2457084;
5;34670.127081731094;28;true;600029;0;2512019;
6;34733.18012093878;28;true;600008;0;2478982;
7;34864.62356692695;28;true;600015;0;2505895;
8;35218.88589994005;28;true;600012;0;2450560;
9;35359.44168680566;28;true;600022;0;2487146;
10;35475.52107065442;28;true;600017;0;2470370;
11;35512.27647632452;28;true;600010;0;2501664;
12;35809.17583522565;28;true;600016;0;2464623;
13;35927.77423912864;28;true;600001;0;2434281;
14;36588.83992879149;28;true;600030;0;2454759;
15;35115.80332943858;29;true;600000;0;2465851;
16;35219.20613114115;29;true;600023;0;2522244;
17;35307.708057363554;29;true;600016;0;2526695;
18;35325.699247699136;29;true;600006;0;2519602;
19;35465.354133915964;29;true;600016;0;2498483;
20;35535.396243518495;29;true;600000;0;2580969;
21;35589.72212084029;29;true;600024;0;2529894;
22;35599.77938231443;29;true;600016;0;2521768;
23;35672.41519481821;29;true;600006;0;2535062;
24;35681.936437652024;29;true;600000;0;2519138;
25;35768.962909855596;29;true;600024;0;2482630;
26;35809.961638546556;29;true;600016;0;2524732;
27;35836.72225579812;29;true;600046;0;2516665;
28;36030.278875298456;29;true;600018;0;2459763;
29;36083.577423096605;29;true;600001;0;2447977;
30;36217.691933313865;29;true;600000;0;2434262;
