trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;58141.146508392376;77;true;600013;0;2657881;
2;58384.68662339013;77;true;600000;0;2565810;
3;58538.663078485544;77;true;600010;0;2615495;
4;58255.85588049154;78;true;600005;0;2604775;
5;58355.0628081053;78;true;600012;0;2610170;
6;58356.875541822825;78;true;600034;0;2448615;
7;58378.892658115845;78;true;600035;0;2652028;
8;58537.56494611179;78;true;600010;0;2494340;
9;58574.47912981153;78;true;600032;0;2561560;
10;58575.347126724;78;true;600037;0;2478624;
11;58577.54697478284;78;true;600025;0;2559224;
12;58578.94553942766;78;true;600035;0;2609938;
13;58702.72722289754;78;true;600000;0;2529737;
14;58762.250099404;78;true;600023;0;2655996;
15;58821.60386369519;78;true;600031;0;2484924;
16;58835.90006694399;78;true;600033;0;2520639;
17;58903.89697392907;78;true;600033;0;2580240;
18;58986.23893523938;78;true;600014;0;2567505;
19;59007.846033313544;78;true;600014;0;2569735;
20;59077.48194561483;78;true;600015;0;2627841;
21;59093.21738883226;78;true;600030;0;2675317;
22;59094.872516601004;78;true;600034;0;2514520;
23;59147.43901185445;78;true;600020;0;2680148;
24;59154.96726154366;78;true;600003;0;2598904;
25;59266.697916342855;78;true;600034;0;2591069;
26;59316.02178965636;78;true;600002;0;2534837;
27;59430.84905992991;78;true;600004;0;2494361;
28;59460.44277963419;78;true;600022;0;2562815;
29;59466.905114119836;78;true;600020;0;2667193;
30;59605.91937361091;78;true;600032;0;2575584;
