mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
84.06666666666666;0.3651483716701108;49629.687437152825;80.51651588630712;1.0;0.0;600022.0333333333;12.639520214959424;0.0;0.0;2615462.1666666665;28087.079695099146;
