mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
104.93333333333334;0.2537081317024626;44447.40173717919;69.27607697538366;1.0;0.0;600019.0;12.738754337413274;0.0;0.0;2605222.9;105981.91984170923;
