trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;27192.55155490692;34;true;600025;0;1739938;
2;25909.548856135498;35;true;600040;0;2028931;
3;27697.57802135946;35;true;600015;0;1615796;
4;25364.53738182716;36;true;600033;0;2217314;
5;26063.93334049647;36;true;600022;0;2032608;
6;26896.90228643578;36;true;600032;0;2001804;
7;27654.89621196012;36;true;600014;0;1839177;
8;27950.76659214623;36;true;600025;0;1807670;
9;27990.644766728674;36;true;600033;0;1892186;
10;29005.51340458032;36;true;600024;0;1857250;
11;29383.679876345996;36;true;600031;0;1835834;
12;26650.32471421778;37;true;600031;0;2212612;
13;27986.885750197398;37;true;600038;0;2013849;
14;28352.940734161817;37;true;600003;0;1952633;
15;28497.99391124077;37;true;600014;0;1989682;
16;28507.5441747653;37;true;600013;0;1976424;
17;28552.90807293093;37;true;600003;0;2070913;
18;28580.397970302012;37;true;600022;0;2036445;
19;29127.694792634567;37;true;600015;0;2011982;
20;29182.069249127944;37;true;600000;0;1926592;
21;30176.791913900786;37;true;600016;0;1896334;
22;27160.390436696238;38;true;600024;0;2320620;
23;27591.8834756988;38;true;600007;0;2151093;
24;28049.102500629368;38;true;600012;0;2133691;
25;28085.701255281732;38;true;600048;0;2262672;
26;28654.123961872763;38;true;600013;0;1884206;
27;28718.511478707704;38;true;600001;0;2060907;
28;29171.17157294084;38;true;600031;0;2092767;
29;29186.295135835615;38;true;600038;0;2065720;
30;30137.830416755354;38;true;600013;0;2120347;
