trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;26267.20917051925;37;true;600000;165883;336363;
2;26306.261394291236;37;true;600001;171216;346816;
3;26810.17092895878;37;true;600002;152268;309031;
4;26835.064412202362;37;true;600000;148888;302138;
5;26902.671194744056;37;true;600003;140427;285395;
6;27102.853672705438;37;true;600002;149730;303922;
7;27595.652748032826;37;true;600001;156423;317236;
8;27617.79312749191;37;true;600002;149987;304368;
9;27795.372107483825;37;true;600011;169138;342734;
10;28107.035590325857;37;true;600005;140066;284600;
11;28298.830633459962;37;true;600000;167070;338650;
12;28347.740272414077;37;true;600001;157140;318773;
13;28377.121608515772;37;true;600000;172508;349500;
14;28816.758248661306;37;true;600009;149156;302769;
15;29496.844010404857;37;true;600006;166678;338025;
16;29919.998121877892;37;true;600004;146409;297312;
17;30311.418583611397;37;true;600000;180978;366440;
18;30658.87749260094;37;true;600000;146297;297041;
19;26639.304261281894;38;true;600002;156480;317310;
20;26986.57031082332;38;true;600000;145676;295929;
21;27084.541051475484;38;true;600014;149777;303893;
22;27272.916294877366;38;true;600000;151258;306893;
23;27330.93693652314;38;true;600000;161711;327853;
24;27540.943209424466;38;true;600000;149223;302995;
25;27620.91287327483;38;true;600001;149571;303756;
26;28276.36184841648;38;true;600005;146415;297384;
27;28986.179006360344;38;true;600000;163810;332311;
28;29088.806807814188;38;true;600000;145972;296361;
29;27278.99587191069;39;true;600000;139286;282954;
30;29248.877199055063;39;true;600006;144151;292725;
