trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;44343.23502069992;15;true;600004;80057;166377;
2;46226.644970335714;15;true;600006;88431;183108;
3;47690.59000339898;15;true;600001;76707;159782;
4;47738.30241499389;15;true;600001;76626;159515;
5;47796.725185918025;15;true;600000;82201;170645;
6;47846.889908330675;15;true;600002;74510;155256;
7;45712.55220508518;16;true;600000;104338;214974;
8;45760.85992927728;16;true;600000;107686;221661;
9;46163.227523886526;16;true;600003;77708;161585;
10;46660.28348049443;16;true;600008;72156;150411;
11;46844.94583128864;16;true;600000;75636;157548;
12;47116.5707560762;16;true;600000;81479;169312;
13;47124.23779034039;16;true;600001;74208;154512;
14;48313.44070147388;16;true;600004;96943;200062;
15;48383.517493694344;16;true;600006;83459;173186;
16;48578.021539140456;16;true;600000;84761;175655;
17;48676.045810170166;16;true;600004;88745;183819;
18;48766.65446164804;16;true;600000;105792;217797;
19;48859.66520451566;16;true;600001;82573;171544;
20;48896.28756375996;16;true;600005;81121;168465;
21;51073.0108310665;16;true;600006;80595;167695;
22;44363.81898887165;17;true;600002;90526;187379;
23;45181.25991174482;17;true;600000;82002;170145;
24;46208.97958255296;17;true;600000;136207;278860;
25;46252.523007517615;17;true;600000;110428;227190;
26;46599.59430939142;17;true;600005;77243;160668;
27;47315.684406303866;17;true;600000;92482;191252;
28;47911.994667061845;17;true;600006;81411;169112;
29;46968.15450490353;18;true;600003;90278;186755;
30;49662.99961759596;18;true;600001;82462;171160;
