trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;23127.361762085184;34;true;600003;125338;256730;
2;23297.277819401173;34;true;600002;141400;288957;
3;23515.413749361316;34;true;600003;143230;292528;
4;22851.821094613024;35;true;600002;125041;256147;
5;23445.4578130162;35;true;600000;154851;315831;
6;23705.148093237127;35;true;600001;138530;283068;
7;23710.99934361138;35;true;600002;137599;281262;
8;23749.458338686713;35;true;600000;143653;293411;
9;23888.890189215803;35;true;600006;151760;309571;
10;24352.372993446646;35;true;600004;126680;259385;
11;24384.902096113594;35;true;600011;129879;265948;
12;24514.59816745277;35;true;600002;128109;262408;
13;24561.543728298537;35;true;600005;157790;321697;
14;24601.83906831066;35;true;600009;122705;251497;
15;24971.683714350933;35;true;600001;129973;265903;
16;25076.87145160231;35;true;600000;152103;310265;
17;25233.959799797634;35;true;600005;143163;292433;
18;25241.05090900111;35;true;600009;133762;273482;
19;25865.343866392206;35;true;600001;139445;284998;
20;26384.10449425423;35;true;600001;134890;275878;
21;23260.99267024738;36;true;600003;145287;296565;
22;24264.08561612325;36;true;600002;121814;249734;
23;24418.991295842625;36;true;600000;124653;255207;
24;24503.461063868024;36;true;600004;138975;283965;
25;24574.46994393423;36;true;600003;140450;286888;
26;25226.184300037974;36;true;600000;145042;296107;
27;25435.90110816616;36;true;600000;159292;324584;
28;26051.890296562895;36;true;600002;130924;267936;
29;26280.55910344611;36;true;600005;125059;256098;
30;26285.37549978377;36;true;600000;167673;341366;
