trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;47839.669537368434;84;true;600008;56304;115816;
2;47850.17839366036;84;true;600003;56144;115486;
3;47857.30381521059;84;true;600004;62068;127290;
4;47884.84714969554;84;true;600003;56755;116720;
5;47887.96979586494;84;true;600001;51339;105876;
6;47891.73301162883;84;true;600000;53198;109650;
7;47904.2046798373;84;true;600007;62109;127386;
8;47917.74372084214;84;true;600000;55114;113434;
9;47940.90731315299;84;true;600003;50700;104624;
10;47999.766967083284;84;true;600006;54523;112218;
11;48003.37676876381;84;true;600005;60784;124770;
12;48035.03661587897;84;true;600009;56800;116788;
13;48041.25862261691;84;true;600005;55963;115124;
14;48075.334016792156;84;true;600007;50060;103316;
15;48111.6234446695;84;true;600002;51937;107044;
16;48113.25970648842;84;true;600007;59346;121888;
17;48115.197259174274;84;true;600001;62901;128960;
18;48136.97956673178;84;true;600011;54371;111898;
19;48211.64348379387;84;true;600003;51539;106276;
20;48217.01695058348;84;true;600005;49534;102202;
21;48220.999031938416;84;true;600000;60284;123712;
22;48221.12657869379;84;true;600001;55162;113540;
23;48235.90602375613;84;true;600001;55914;114970;
24;48243.73878563433;84;true;600001;59318;121794;
25;48279.80182926484;84;true;600002;52461;108100;
26;48331.14422812677;84;true;600003;49551;102264;
27;48342.82461115228;84;true;600000;68507;140228;
28;48344.12726303039;84;true;600005;52681;108546;
29;48515.71613828965;84;true;600002;48718;100646;
30;48641.90926424616;84;true;600007;57378;117928;
