trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;33268.09707225702;30;true;600002;64791;133828;
2;33608.92043601499;30;true;600001;69029;142296;
3;33713.7945696393;30;true;600000;65881;136021;
4;33717.78219159343;30;true;600010;66020;136288;
5;33718.49461621444;30;true;600006;64588;133419;
6;33735.58851776529;30;true;600000;70589;145471;
7;33885.93914845368;30;true;600002;65524;135262;
8;34047.905875128694;30;true;600005;70160;144629;
9;34136.587589539144;30;true;600002;68137;140581;
10;34216.37065685662;30;true;600001;65623;135558;
11;33116.44033371231;31;true;600002;66089;136334;
12;33128.889436449586;31;true;600001;61688;127695;
13;33336.55241283552;31;true;600000;65916;136091;
14;33497.0571362227;31;true;600002;65702;135553;
15;33508.561572751416;31;true;600001;64262;132694;
16;33623.45323881576;31;true;600000;89226;182731;
17;33644.1644417863;31;true;600000;73140;150508;
18;33730.82762153032;31;true;600002;61884;128022;
19;33939.91422771064;31;true;600001;69764;143752;
20;33989.03585555544;31;true;600002;65551;135395;
21;34101.61427618861;31;true;600002;66561;137328;
22;34499.36181520652;31;true;600003;76060;156315;
23;33305.84931037482;32;true;600000;69009;142226;
24;33546.25559239708;32;true;600004;63592;131404;
25;33663.86475055128;32;true;600002;63397;131096;
26;33730.34052597867;32;true;600000;65127;134357;
27;33796.045227092785;32;true;600000;64895;133960;
28;32497.296153083753;33;true;600011;59296;122750;
29;32910.979579998275;33;true;600004;63551;131290;
30;33608.01188544633;33;true;600000;75038;154269;
