mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
28.366666666666667;0.6149478998583782;33655.91823837639;433.8705682432875;1.0;0.0;600003.4;2.9077779168624796;69454.33333333333;4463.70417797884;143150.63333333333;8939.121712945325;
