trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;56976.65659020166;71;true;600000;69971;143503;
2;57051.98703016147;72;true;600003;60815;125129;
3;57263.330419071615;72;true;600000;62652;128893;
4;57521.37383520293;72;true;600000;71416;146347;
5;57695.59457656902;72;true;600000;57408;118361;
6;57816.73210899538;72;true;600000;66279;136087;
7;57841.92833004462;72;true;600011;57704;118985;
8;58298.547040672864;72;true;600006;61159;125881;
9;58365.92342822299;72;true;600003;52420;108383;
10;58683.877562430614;72;true;600010;59004;121461;
11;57147.81764351374;73;true;600002;64025;131617;
12;57148.520418512286;73;true;600002;55035;113595;
13;57451.646408491266;73;true;600000;54802;113135;
14;57893.37062710301;73;true;600004;53934;111409;
15;58054.59560222994;73;true;600000;62896;129309;
16;58264.81049255723;73;true;600008;55063;113641;
17;59027.551444579076;73;true;600009;60001;123537;
18;57759.76687552543;74;true;600010;57367;118259;
19;57826.513551496806;74;true;600004;65169;133789;
20;58043.03900177397;74;true;600001;60485;124439;
21;58301.53031939918;74;true;600002;68736;140929;
22;58576.74384613886;74;true;600000;57396;118243;
23;58589.93930021425;74;true;600010;59262;122097;
24;57989.01145085039;75;true;600001;63405;130307;
25;58095.92607387069;75;true;600000;73048;149537;
26;58238.57713241083;75;true;600000;70059;143601;
27;57774.642642972016;76;true;600000;53076;109613;
28;57997.44840017145;76;true;600011;54031;111579;
29;57681.36073391645;77;true;600000;56830;117207;
30;57754.4370362551;77;true;600000;69576;142599;
