trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;36580.07849756864;23;true;600000;155901;316884;
2;36764.86359267105;23;true;600004;85845;176863;
3;36847.09135611986;23;true;600007;84631;174463;
4;36490.595175400915;24;true;600006;110311;225775;
5;36492.06342444172;24;true;600000;161967;329253;
6;37186.48532941074;24;true;600001;91547;188063;
7;37258.561778286785;24;true;600000;80793;166752;
8;37321.62011885457;24;true;600001;83555;172221;
9;37819.20585934604;24;true;600010;90046;185301;
10;38064.11258973395;24;true;600000;172177;349655;
11;38286.57450453891;24;true;600014;93678;192692;
12;39146.63739988283;24;true;600005;100998;207151;
13;39428.98062645117;24;true;600000;87427;179998;
14;35757.08931566147;25;true;600000;137752;280450;
15;36266.1159832861;25;true;600000;89301;183715;
16;37275.71868700725;25;true;600001;96507;198051;
17;37290.89197754496;25;true;600004;94781;194603;
18;37413.75773836624;25;true;600003;120005;245089;
19;37650.23922805965;25;true;600003;94359;193936;
20;37760.6870769682;25;true;600000;75902;156854;
21;38125.22207116247;25;true;600003;90178;185436;
22;38917.96432943365;25;true;600002;115835;236919;
23;39294.24770275187;25;true;600000;122803;250675;
24;37080.01810466164;26;true;600000;105256;215570;
25;37624.87507586995;26;true;600000;163354;331753;
26;37970.39335773272;26;true;600000;152865;311087;
27;38981.41188643149;26;true;600005;102423;210022;
28;39218.40408612665;26;true;600000;101995;208920;
29;39435.231833932005;26;true;600000;139230;283636;
30;38813.565953002726;27;true;600001;95049;195172;
