trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;25092.774573115697;35;true;600000;115462;237100;
2;25344.67194622408;35;true;600002;123902;254024;
3;23512.639974394904;36;true;600005;108184;222594;
4;24128.62763571113;36;true;600006;114835;235829;
5;24343.02816342402;36;true;600000;152687;311536;
6;24380.559261617567;36;true;600002;126705;259545;
7;24443.563919633456;36;true;600000;141663;289479;
8;24776.38110232781;36;true;600005;126736;259591;
9;24803.169898916723;36;true;600011;109132;224464;
10;25218.50721844446;36;true;600001;126616;259521;
11;25281.267368010904;36;true;600005;123716;253715;
12;25439.25762365677;36;true;600006;119213;244601;
13;25992.72198796403;36;true;600007;112855;231908;
14;24009.73132947687;37;true;600000;113332;232818;
15;24058.27762054009;37;true;600005;129224;264579;
16;24120.768228389494;37;true;600003;129698;265499;
17;24246.804780434595;37;true;600004;154044;314161;
18;24721.17114317872;37;true;600005;151290;308643;
19;24929.63872062838;37;true;600000;125979;258130;
20;24982.82306162735;37;true;600001;126667;259501;
21;25533.709346742387;37;true;600000;116081;238324;
22;25655.079755497263;37;true;600002;118979;244323;
23;26047.22554815243;37;true;600009;113720;233682;
24;26181.282246169823;37;true;600001;144054;294163;
25;26247.558255815286;37;true;600005;116861;239910;
26;28040.058929426756;37;true;600003;122007;250171;
27;24408.119880660448;38;true;600001;125758;257500;
28;26721.788095270887;38;true;600000;134116;274354;
29;27019.989850194695;38;true;600001;125616;257462;
30;27712.477193690658;38;true;600005;128118;262400;
