mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
100.8;1.27035156686969;50513.92638089379;814.7595136963034;1.0;0.0;600003.6333333333;3.5378089199422553;61295.0;4430.936672206391;126776.26666666666;8863.514103969394;
