trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;49289.671809581225;99;true;600005;64220;132585;
2;49372.35659628087;99;true;600001;62425;129073;
3;49477.37609005915;99;true;600003;67365;138891;
4;50045.283612596424;99;true;600001;61635;127442;
5;49562.508931182194;100;true;600013;65348;134954;
6;49618.66518544959;100;true;600002;67811;139730;
7;49636.25349773962;100;true;600004;64984;134132;
8;49805.69962227596;100;true;600004;64984;134132;
9;49959.726005995566;100;true;600001;70530;145222;
10;50040.48395860334;100;true;600004;56914;118050;
11;50199.6804853407;100;true;600005;58565;121321;
12;50287.197414713344;100;true;600001;62120;128468;
13;50363.98127738354;100;true;600004;53143;110448;
14;50409.92129321407;100;true;600005;58061;120299;
15;50555.73178623268;100;true;600000;63587;131408;
16;50168.82453356787;101;true;600001;49540;103214;
17;50297.78992952297;101;true;600000;67445;139094;
18;50515.04322819697;101;true;600009;58574;121298;
19;50866.512351028075;101;true;600005;58200;120563;
20;51065.09638649967;101;true;600000;62257;128654;
21;51853.124787882734;101;true;600003;60514;125369;
22;50819.551821499204;102;true;600001;57999;120144;
23;51055.00805639484;102;true;600007;60426;125000;
24;51180.94250157613;102;true;600013;62480;129134;
25;51194.242251706164;102;true;600005;58344;120942;
26;51519.96247127091;102;true;600008;60127;124437;
27;50710.115304482926;103;true;600003;57572;119342;
28;50945.531247121005;103;true;600000;58620;121386;
29;52021.14239136463;103;true;600000;62480;129100;
30;52580.36659805127;103;true;600001;62580;129456;
