trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;49551.908923844;80;true;600014;20746;41691;
2;49612.15058075721;80;true;600000;20600;41419;
3;49622.69518124301;80;true;600016;20817;41853;
4;49624.965461090105;80;true;600199;20171;40585;
5;49626.51168264668;80;true;600268;20634;41493;
6;49628.70298525305;80;true;600002;21188;42605;
7;49657.54946825502;80;true;600009;21253;42691;
8;49668.2251641958;80;true;600003;19876;39985;
9;49704.369824195084;80;true;600003;21101;42397;
10;49710.38521465708;80;true;600027;20456;41123;
11;49718.20469519938;80;true;600004;20548;41261;
12;49725.07914441601;80;true;600031;19407;39023;
13;49742.380876750074;80;true;600014;20592;41373;
14;49747.84566976415;80;true;600000;19716;39685;
15;49755.33864143038;80;true;600006;19862;39923;
16;49761.297552744865;80;true;600032;20339;40879;
17;49823.50957583338;80;true;600001;19827;39861;
18;49838.999193755415;80;true;600012;19686;39551;
19;49850.45842315611;80;true;600520;20587;41389;
20;49880.20865108217;80;true;600013;20840;41847;
21;49884.09540164784;80;true;600009;19333;38891;
22;49896.3607294892;80;true;600004;20145;40493;
23;49898.18602621779;80;true;600003;19773;39737;
24;49908.924098558964;80;true;600010;20836;41861;
25;49911.06759526904;80;true;600000;20085;40335;
26;49913.25159037739;80;true;600012;20771;41713;
27;49954.36077562185;80;true;600001;20022;40211;
28;49963.0263421311;80;true;600079;19260;38749;
29;49983.88133191083;80;true;600004;20277;40747;
30;49998.437433939456;80;true;600010;19638;39465;
