trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;50859.22470710736;13;true;600001;15414;31347;
2;52881.92487556377;13;true;600003;17850;36133;
3;53308.30920531061;13;true;600010;15954;32401;
4;53373.26368093031;13;true;600006;18667;37675;
5;53567.081399653456;13;true;600010;15554;31649;
6;53631.16235805942;13;true;600010;16888;34275;
7;53643.3209975247;13;true;600013;18364;37163;
8;53886.49519331922;13;true;600012;14077;28731;
9;53988.51125392543;13;true;600011;17809;36031;
10;54111.073897443566;13;true;600012;15452;31429;
11;54427.60747996654;13;true;600206;14563;29725;
12;54467.06052737379;13;true;600005;17163;34823;
13;54547.0822252213;13;true;600007;17462;35347;
14;54628.82920361878;13;true;600005;16073;32691;
15;54673.146161422526;13;true;600004;16961;34471;
16;54740.554956320615;13;true;600002;18525;37471;
17;55359.444579384515;13;true;600002;18344;37129;
18;55981.81488612787;13;true;600022;14450;29453;
19;58138.09325104792;13;true;600009;13111;26927;
20;45986.909790382386;14;true;600007;15804;32139;
21;47140.682597899824;14;true;600012;17602;35651;
22;48057.01540746912;14;true;600115;16787;34049;
23;48328.89138141021;14;true;600004;17556;35573;
24;48371.511251122705;14;true;600014;15561;31649;
25;48981.111362574964;14;true;600021;16509;33449;
26;49065.8451102166;14;true;600004;16342;33163;
27;49641.449726563325;14;true;600010;17359;35177;
28;50219.43518074452;14;true;600001;16050;32669;
29;50498.784252570425;14;true;600032;15066;30635;
30;52150.419635483864;14;true;600022;17629;35695;
