trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;31423.67582877046;17;true;600004;19014;38479;
2;31447.316558219183;17;true;600011;18319;37143;
3;31537.25486468614;17;true;600018;19931;40297;
4;31634.958735748405;17;true;600500;18621;37709;
5;31637.046863081974;17;true;600001;17892;36387;
6;31676.790665564415;17;true;600019;19382;39267;
7;31680.880558778754;17;true;600009;18933;38345;
8;31703.28342990302;17;true;600009;19909;40237;
9;31724.884053931295;17;true;600018;16490;33667;
10;31739.74109426443;17;true;600002;18372;37225;
11;31789.318896758985;17;true;600008;18493;37517;
12;31797.019270612123;17;true;600015;17475;35393;
13;31804.540244737334;17;true;600028;17357;35287;
14;31838.84106867463;17;true;600005;16071;32751;
15;31867.412135361898;17;true;600016;16448;33485;
16;31890.50189836375;17;true;600001;18047;36641;
17;31982.807199549432;17;true;600001;16348;33285;
18;32881.03660697753;17;true;600006;18796;38071;
19;33032.64938145626;17;true;600008;16736;34063;
20;33047.086433816716;17;true;600029;20034;40529;
21;33066.99252976499;17;true;600001;14477;29607;
22;33074.25428228347;17;true;600012;18265;37023;
23;33105.74607344006;17;true;600023;16616;33869;
24;33319.56354421884;17;true;600001;16929;34417;
25;33494.694226004554;17;true;600000;15284;31125;
26;33630.722344917915;17;true;600019;16780;34051;
27;35918.40247059579;17;true;600006;16918;34427;
28;29555.790203721463;18;true;600031;19332;39033;
29;29593.777997542704;18;true;600016;18437;37327;
30;30990.80320767029;18;true;600004;15175;30931;
