trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;29328.86642687879;17;true;600316;1770;3899;
2;30414.017288047933;17;true;604050;3320;6935;
3;26990.126451718985;18;true;600004;2619;5547;
4;27551.83659989734;18;true;601229;1772;3891;
5;27632.469549781443;18;true;600005;2512;5333;
6;27790.122738532296;18;true;600001;2549;5391;
7;27885.900374328055;18;true;600029;2471;5247;
8;27908.059239904298;18;true;600018;3433;7139;
9;28026.616969390245;18;true;600052;3353;6987;
10;28073.66177319705;18;true;600005;2290;4873;
11;28097.99850661143;18;true;601539;1960;4259;
12;28166.320686928055;18;true;600030;1441;3239;
13;28307.824475601567;18;true;601221;2096;4547;
14;28690.511932455793;18;true;600036;987;2367;
15;28708.677420209042;18;true;605340;3143;6601;
16;29171.02785552435;18;true;600022;1692;3729;
17;29893.222211124667;18;true;600044;1080;2539;
18;30353.11369997575;18;true;600002;1717;3773;
19;25025.298680901255;19;true;600027;2327;4975;
20;25305.716072637562;19;true;600837;1988;4295;
21;25643.730480678816;19;true;600038;1785;3901;
22;25754.07811095611;19;true;600005;1601;3519;
23;25934.387594655018;19;true;600091;2549;5389;
24;26051.388550567604;19;true;600240;962;2315;
25;26234.137054439063;19;true;602355;1244;2837;
26;26434.472975437453;19;true;600031;805;1961;
27;26792.797621198708;19;true;600000;1424;3199;
28;27071.49260172438;19;true;605766;1129;2615;
29;27529.760974289922;19;true;600032;994;2339;
30;30156.298308139707;19;true;600144;1491;3319;
