trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;34952.494582297164;22;true;600001;26747;53881;
2;34972.77018012635;22;true;600004;24166;48901;
3;35034.407470502076;22;true;600001;24937;50345;
4;35037.62487496935;22;true;600021;25461;51407;
5;35037.72818172992;22;true;600020;25628;51803;
6;35047.811720380196;22;true;600004;24791;50119;
7;35136.79115485601;22;true;600016;26235;52885;
8;35211.76463652993;22;true;600007;27000;54339;
9;35363.49549552429;22;true;600009;25649;51739;
10;36343.2652426115;22;true;600162;24582;49821;
11;32847.944717817365;23;true;600002;26280;52961;
12;33234.00708154393;23;true;600000;24590;49673;
13;33276.03616428249;23;true;600013;25331;51151;
14;33502.035704667534;23;true;600014;25146;50755;
15;33706.08600535283;23;true;600003;21807;44257;
16;31005.59879302867;24;true;600006;24469;49389;
17;31006.673213183953;24;true;600007;24115;48717;
18;31006.755778990348;24;true;600018;24911;50243;
19;31009.32918931551;24;true;600003;25005;50403;
20;31017.9053519631;24;true;600015;25913;52129;
21;31018.038456666247;24;true;600002;25491;51349;
22;31018.214776085813;24;true;600001;26217;52757;
23;31018.472444312065;24;true;600025;25550;51443;
24;31019.09515188805;24;true;600018;25274;51015;
25;31021.528756467815;24;true;600009;25714;51817;
26;31022.380407202614;24;true;600008;24590;49605;
27;31025.137973249854;24;true;600009;24966;50387;
28;31025.58876867525;24;true;600007;24847;50125;
29;31026.393643811647;24;true;600019;25504;51441;
30;31033.690390034626;24;true;600003;24544;49559;
